N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto,Año,Mes,Día,Hora
560721,2021-07-20 13:32:00,17677,United Kingdom,24,29.76,2021,7,20,13
575972,2021-11-13 13:01:00,14499,United Kingdom,310,444.36,2021,11,13,13
564045,2021-08-22 12:59:00,16013,United Kingdom,184,1047.12,2021,8,22,12
537567,2020-12-07 11:59:00,18119,United Kingdom,125,181.12,2020,12,7,11
555628,2021-06-06 11:59:00,15260,United Kingdom,148,387.88,2021,6,6,11
577103,2021-11-17 17:08:00,15081,United Kingdom,25,88.25,2021,11,17,17
548311,2021-03-30 12:05:00,13728,United Kingdom,92,183.0,2021,3,30,12
557898,2021-06-23 14:35:00,17314,United Kingdom,509,517.05,2021,6,23,14
576560,2021-11-15 13:21:00,12877,United Kingdom,218,275.74,2021,11,15,13
558441,2021-06-29 12:59:00,14606,United Kingdom,68,145.48,2021,6,29,12
547518,2021-03-23 14:39:00,13694,United Kingdom,800,1320.0,2021,3,23,14
553708,2021-05-18 15:28:00,16843,United Kingdom,68,112.2,2021,5,18,15
569715,2021-10-05 17:29:00,15856,United Kingdom,533,503.64,2021,10,5,17
540478,2021-01-07 14:53:00,15769,United Kingdom,1800,2970.0,2021,1,7,14
547550,2021-03-23 15:41:00,16839,United Kingdom,144,335.72,2021,3,23,15
540858,2021-01-12 10:49:00,16359,United Kingdom,44,92.4,2021,1,12,10
550200,2021-04-15 10:21:00,16523,United Kingdom,16,64.2,2021,4,15,10
551438,2021-04-28 15:23:00,13408,United Kingdom,588,453.2,2021,4,28,15
543740,2021-02-11 13:36:00,15311,United Kingdom,278,350.82,2021,2,11,13
557135,2021-06-17 09:12:00,17306,United Kingdom,998,461.9,2021,6,17,9
577410,2021-11-20 10:59:00,14664,United Kingdom,164,248.85,2021,11,20,10
549841,2021-04-12 13:52:00,15189,United Kingdom,2,3.3,2021,4,12,13
546669,2021-03-15 15:36:00,14226,United Kingdom,710,983.3,2021,3,15,15
564850,2021-08-30 16:43:00,17298,United Kingdom,255,390.78,2021,8,30,16
542713,2021-01-31 13:27:00,12668,Germany,475,1009.8,2021,1,31,13
559733,2021-07-12 10:54:00,16145,United Kingdom,318,309.07,2021,7,12,10
580213,2021-12-02 12:08:00,17495,United Kingdom,79,154.97,2021,12,2,12
548655,2021-04-01 13:47:00,15605,United Kingdom,130,312.58,2021,4,1,13
577104,2021-11-17 17:13:00,12747,United Kingdom,83,312.73,2021,11,17,17
550320,2021-04-17 12:37:00,12748,United Kingdom,242,389.2,2021,4,17,12
578129,2021-11-23 10:39:00,13502,United Kingdom,154,102.84,2021,11,23,10
574877,2021-11-07 13:17:00,16637,United Kingdom,358,291.54,2021,11,7,13
572319,2021-10-23 16:19:00,14704,United Kingdom,105,118.31,2021,10,23,16
576691,2021-11-16 12:21:00,14507,United Kingdom,48,237.6,2021,11,16,12
563432,2021-08-16 12:12:00,16713,United Kingdom,263,369.33,2021,8,16,12
553142,2021-05-13 13:05:00,14527,United Kingdom,23,90.84,2021,5,13,13
571701,2021-10-18 15:05:00,14639,United Kingdom,632,948.16,2021,10,18,15
547018,2021-03-18 14:53:00,17043,United Kingdom,162,174.6,2021,3,18,14
562729,2021-08-09 10:05:00,12569,Germany,35,102.98,2021,8,9,10
543098,2021-02-03 11:49:00,13102,United Kingdom,152,255.76,2021,2,3,11
572931,2021-10-27 10:02:00,17613,United Kingdom,47,109.25,2021,10,27,10
563544,2021-08-17 12:10:00,17937,United Kingdom,168,287.04,2021,8,17,12
580661,2021-12-05 13:52:00,17218,United Kingdom,53,108.69,2021,12,5,13
548491,2021-03-31 13:14:00,14064,United Kingdom,906,375.35,2021,3,31,13
537202,2020-12-05 14:25:00,14506,United Kingdom,112,269.7,2020,12,5,14
552648,2021-05-10 13:40:00,17581,United Kingdom,1,195.0,2021,5,10,13
574698,2021-11-06 13:48:00,14039,United Kingdom,92,152.2,2021,11,6,13
544573,2021-02-21 13:40:00,12621,Germany,520,892.95,2021,2,21,13
554666,2021-05-25 14:54:00,13599,United Kingdom,180,371.3,2021,5,25,14
559930,2021-07-14 09:22:00,17738,United Kingdom,330,585.62,2021,7,14,9
543548,2021-02-10 09:21:00,13706,United Kingdom,189,330.79,2021,2,10,9
561909,2021-08-01 10:23:00,15625,United Kingdom,250,301.14,2021,8,1,10
558776,2021-07-04 10:20:00,18102,United Kingdom,1200,5496.0,2021,7,4,10
580980,2021-12-06 15:43:00,17730,United Kingdom,461,662.7,2021,12,6,15
538626,2020-12-13 12:57:00,17338,United Kingdom,336,767.6,2020,12,13,12
559702,2021-07-12 09:10:00,16013,United Kingdom,152,696.72,2021,7,12,9
553750,2021-05-19 10:16:00,15660,United Kingdom,210,358.22,2021,5,19,10
548640,2021-04-01 12:41:00,17580,United Kingdom,6,47.7,2021,4,1,12
578053,2021-11-22 14:59:00,14422,United Kingdom,307,330.55,2021,11,22,14
573744,2021-11-01 08:16:00,17733,United Kingdom,376,475.24,2021,11,1,8
545668,2021-03-04 17:02:00,14031,United Kingdom,301,532.13,2021,3,4,17
573287,2021-10-28 14:42:00,14194,United Kingdom,451,827.07,2021,10,28,14
560921,2021-07-21 19:17:00,16224,United Kingdom,313,322.67,2021,7,21,19
552179,2021-05-06 13:31:00,16919,United Kingdom,44,116.49,2021,5,6,13
562162,2021-08-03 12:03:00,12841,United Kingdom,69,158.43,2021,8,3,12
580293,2021-12-02 13:38:00,16426,United Kingdom,73,79.56,2021,12,2,13
572718,2021-10-25 14:56:00,15656,United Kingdom,141,184.87,2021,10,25,14
570272,2021-10-10 10:45:00,14297,United Kingdom,326,477.5,2021,10,10,10
553211,2021-05-16 09:40:00,15358,United Kingdom,383,439.75,2021,5,16,9
573001,2021-10-27 12:08:00,12841,United Kingdom,120,122.62,2021,10,27,12
540122,2021-01-05 10:39:00,13694,United Kingdom,1720,1179.6,2021,1,5,10
561321,2021-07-26 12:59:00,13668,United Kingdom,56,170.76,2021,7,26,12
566300,2021-09-11 16:05:00,18215,United Kingdom,118,299.34,2021,9,11,16
575186,2021-11-09 09:01:00,17611,United Kingdom,187,242.45,2021,11,9,9
574629,2021-11-06 11:21:00,16326,United Kingdom,54,218.98,2021,11,6,11
547812,2021-03-25 14:06:00,18102,United Kingdom,1336,5513.32,2021,3,25,14
580317,2021-12-02 15:29:00,13458,United Kingdom,278,584.52,2021,12,2,15
563035,2021-08-11 14:54:00,17790,United Kingdom,72,205.22,2021,8,11,14
567483,2021-09-20 13:45:00,16584,United Kingdom,158,324.14,2021,9,20,13
561206,2021-07-25 16:18:00,13110,United Kingdom,67,302.71,2021,7,25,16
554637,2021-05-25 11:58:00,14688,United Kingdom,110,206.46,2021,5,25,11
579789,2021-11-30 15:36:00,14385,United Kingdom,39,75.35,2021,11,30,15
569823,2021-10-06 12:15:00,16895,United Kingdom,102,219.14,2021,10,6,12
578680,2021-11-25 08:23:00,16458,United Kingdom,146,239.66,2021,11,25,8
568873,2021-09-29 12:15:00,14188,United Kingdom,201,334.5,2021,9,29,12
548156,2021-03-29 13:22:00,14871,United Kingdom,38,108.2,2021,3,29,13
553941,2021-05-20 10:37:00,14334,United Kingdom,177,370.45,2021,5,20,10
536532,2020-12-01 13:24:00,12433,Norway,1852,1919.14,2020,12,1,13
554814,2021-05-26 13:34:00,16609,United Kingdom,342,895.44,2021,5,26,13
573262,2021-10-28 12:33:00,16851,United Kingdom,107,128.37,2021,10,28,12
547370,2021-03-22 13:32:00,14711,United Kingdom,90,200.52,2021,3,22,13
538710,2020-12-14 10:48:00,18075,United Kingdom,117,198.95,2020,12,14,10
567785,2021-09-22 11:28:00,18102,United Kingdom,600,1074.0,2021,9,22,11
562046,2021-08-02 10:34:00,12378,Switzerland,2529,4008.62,2021,8,2,10
559550,2021-07-10 15:38:00,17757,United Kingdom,64,150.75,2021,7,10,15
564743,2021-08-28 15:17:00,14606,United Kingdom,50,125.77,2021,8,28,15
580005,2021-12-01 11:38:00,16376,United Kingdom,36,112.76,2021,12,1,11
555582,2021-06-06 09:01:00,14312,United Kingdom,145,260.57,2021,6,6,9
553913,2021-05-19 19:47:00,18109,United Kingdom,292,456.57,2021,5,19,19
578291,2021-11-23 14:18:00,16500,United Kingdom,22,54.9,2021,11,23,14
545057,2021-02-27 12:49:00,13630,United Kingdom,140,299.14,2021,2,27,12
566633,2021-09-14 10:40:00,17193,United Kingdom,96,299.04,2021,9,14,10
569382,2021-10-03 16:44:00,15502,United Kingdom,1,3155.95,2021,10,3,16
574063,2021-11-02 14:31:00,13271,United Kingdom,253,217.38,2021,11,2,14
568988,2021-09-29 16:38:00,12718,France,203,238.25,2021,9,29,16
538003,2020-12-09 12:05:00,12429,Denmark,454,1281.5,2020,12,9,12
557743,2021-06-22 11:59:00,18155,United Kingdom,105,152.63,2021,6,22,11
538523,2020-12-13 09:29:00,13198,United Kingdom,270,384.55,2020,12,13,9
563288,2021-08-15 12:53:00,12656,France,607,1161.07,2021,8,15,12
556746,2021-06-14 12:08:00,17644,United Kingdom,15,32.55,2021,6,14,12
575724,2021-11-10 18:37:00,14608,United Kingdom,119,486.65,2021,11,10,18
574087,2021-11-03 08:41:00,15651,United Kingdom,56,114.2,2021,11,3,8
571241,2021-10-14 14:58:00,14592,United Kingdom,114,145.21,2021,10,14,14
563623,2021-08-18 10:23:00,15189,United Kingdom,348,1284.12,2021,8,18,10
538519,2020-12-12 16:20:00,18037,United Kingdom,6,31.3,2020,12,12,16
574727,2021-11-06 15:01:00,15526,United Kingdom,22,128.54,2021,11,6,15
558358,2021-06-28 15:05:00,17965,United Kingdom,94,140.06,2021,6,28,15
577396,2021-11-18 17:11:00,17621,United Kingdom,204,478.12,2021,11,18,17
575213,2021-11-09 10:47:00,16210,United Kingdom,560,1809.6,2021,11,9,10
577302,2021-11-18 12:57:00,17904,United Kingdom,63,191.67,2021,11,18,12
566625,2021-09-14 09:38:00,14911,Eire,734,781.11,2021,9,14,9
576758,2021-11-16 12:51:00,16814,United Kingdom,112,273.04,2021,11,16,12
540981,2021-01-12 15:25:00,12868,United Kingdom,168,287.46,2021,1,12,15
556671,2021-06-13 16:33:00,17841,United Kingdom,130,259.08,2021,6,13,16
554071,2021-05-22 11:17:00,13113,United Kingdom,285,1961.05,2021,5,22,11
554138,2021-05-23 10:21:00,14239,United Kingdom,12,35.4,2021,5,23,10
547672,2021-03-24 13:54:00,17754,United Kingdom,348,264.24,2021,3,24,13
548318,2021-03-30 12:45:00,13113,United Kingdom,126,453.05,2021,3,30,12
545838,2021-03-07 13:33:00,14606,United Kingdom,52,106.37,2021,3,7,13
566326,2021-09-12 12:11:00,16211,United Kingdom,154,547.02,2021,9,12,12
581587,2021-12-09 12:50:00,12680,France,105,249.45,2021,12,9,12
538113,2020-12-09 15:29:00,15811,United Kingdom,95,289.85,2020,12,9,15
551881,2021-05-05 09:11:00,13784,United Kingdom,556,346.08,2021,5,5,9
564532,2021-08-25 15:04:00,14055,United Kingdom,216,725.64,2021,8,25,15
539946,2020-12-23 11:46:00,13817,Germany,63,128.7,2020,12,23,11
575633,2021-11-10 13:44:00,15355,United Kingdom,24,150.8,2021,11,10,13
565850,2021-09-07 12:55:00,14530,United Kingdom,219,524.85,2021,9,7,12
565861,2021-09-07 14:47:00,17368,United Kingdom,4,20.8,2021,9,7,14
539083,2020-12-16 09:23:00,13317,United Kingdom,15,32.25,2020,12,16,9
563360,2021-08-15 15:06:00,15023,United Kingdom,165,670.88,2021,8,15,15
548710,2021-04-03 13:24:00,16678,United Kingdom,188,282.6,2021,4,3,13
552048,2021-05-06 10:00:00,17809,United Kingdom,100,519.0,2021,5,6,10
562570,2021-08-07 12:10:00,14079,United Kingdom,301,375.1,2021,8,7,12
580865,2021-12-06 11:58:00,17914,United Kingdom,473,336.43,2021,12,6,11
565931,2021-09-08 10:35:00,12683,France,211,404.31,2021,9,8,10
577506,2021-11-20 12:40:00,13212,United Kingdom,215,496.61,2021,11,20,12
557771,2021-06-22 14:43:00,15601,United Kingdom,235,374.81,2021,6,22,14
579832,2021-11-30 15:58:00,17434,United Kingdom,274,371.56,2021,11,30,15
550169,2021-04-14 16:41:00,14482,United Kingdom,111,238.1,2021,4,14,16
576564,2021-11-15 13:32:00,15311,United Kingdom,90,273.52,2021,11,15,13
556183,2021-06-09 11:37:00,13134,United Kingdom,162,360.04,2021,6,9,11
572870,2021-10-26 13:22:00,13408,United Kingdom,100,309.76,2021,10,26,13
577125,2021-11-17 18:43:00,12445,Spain,62,133.4,2021,11,17,18
537822,2020-12-08 14:22:00,13523,United Kingdom,365,566.95,2020,12,8,14
578111,2021-11-23 09:28:00,14790,United Kingdom,98,164.28,2021,11,23,9
581125,2021-12-07 12:41:00,14087,United Kingdom,251,194.42,2021,12,7,12
547554,2021-03-23 16:22:00,17858,United Kingdom,8,79.6,2021,3,23,16
546682,2021-03-16 08:31:00,12994,United Kingdom,166,352.6,2021,3,16,8
574481,2021-11-04 12:45:00,18022,United Kingdom,736,668.11,2021,11,4,12
548661,2021-04-01 14:28:00,12415,Australia,1,350.0,2021,4,1,14
556114,2021-06-09 09:36:00,12569,Germany,79,142.14,2021,6,9,9
543486,2021-02-09 10:24:00,13319,United Kingdom,185,510.07,2021,2,9,10
552726,2021-05-11 10:31:00,14920,United Kingdom,217,405.53,2021,5,11,10
556500,2021-06-13 07:58:00,13468,United Kingdom,32,102.72,2021,6,13,7
543022,2021-02-02 14:37:00,16771,United Kingdom,396,654.96,2021,2,2,14
550031,2021-04-14 11:32:00,13629,United Kingdom,350,642.0,2021,4,14,11
537895,2020-12-09 10:30:00,14299,United Kingdom,92,429.24,2020,12,9,10
572242,2021-10-21 15:36:00,15677,United Kingdom,319,657.23,2021,10,21,15
543598,2021-02-10 13:06:00,18230,United Kingdom,212,464.82,2021,2,10,13
565685,2021-09-06 10:53:00,15671,United Kingdom,384,638.4,2021,9,6,10
544107,2021-02-16 10:50:00,15670,United Kingdom,91,173.05,2021,2,16,10
551342,2021-04-28 08:34:00,16099,United Kingdom,206,318.3,2021,4,28,8
543181,2021-02-04 10:39:00,12410,Switzerland,8,68.0,2021,2,4,10
542591,2021-01-28 16:42:00,13089,United Kingdom,3,119.85,2021,1,28,16
556239,2021-06-09 15:48:00,15712,United Kingdom,67,158.85,2021,6,9,15
545150,2021-02-28 12:27:00,14227,United Kingdom,385,736.7,2021,2,28,12
540996,2021-01-13 09:40:00,17068,United Kingdom,34,104.0,2021,1,13,9
542901,2021-02-01 14:29:00,14217,United Kingdom,12,88.3,2021,2,1,14
579571,2021-11-30 11:48:00,16657,United Kingdom,307,229.27,2021,11,30,11
566228,2021-09-11 10:52:00,13408,United Kingdom,484,889.4,2021,9,11,10
577811,2021-11-22 08:54:00,16311,United Kingdom,179,214.71,2021,11,22,8
575935,2021-11-13 11:20:00,17838,United Kingdom,458,466.6,2021,11,13,11
545656,2021-03-04 13:58:00,14057,United Kingdom,12,99.0,2021,3,4,13
560268,2021-07-17 14:07:00,13880,United Kingdom,103,211.69,2021,7,17,14
567523,2021-09-21 08:27:00,17034,United Kingdom,124,223.08,2021,9,21,8
578858,2021-11-27 11:22:00,18145,United Kingdom,790,758.3,2021,11,27,11
561048,2021-07-24 12:51:00,12939,United Kingdom,384,761.76,2021,7,24,12
569781,2021-10-06 11:38:00,13199,United Kingdom,242,159.24,2021,10,6,11
545710,2021-03-07 09:52:00,13117,United Kingdom,72,90.6,2021,3,7,9
570832,2021-10-12 13:28:00,13058,United Kingdom,17,90.15,2021,10,12,13
576189,2021-11-14 11:33:00,14684,United Kingdom,247,313.13,2021,11,14,11
536588,2020-12-01 16:49:00,17069,United Kingdom,103,277.05,2020,12,1,16
548806,2021-04-04 12:52:00,13098,United Kingdom,168,357.7,2021,4,4,12
577173,2021-11-18 10:57:00,14849,United Kingdom,488,579.86,2021,11,18,10
545014,2021-02-25 13:15:00,18223,United Kingdom,211,502.85,2021,2,25,13
561648,2021-07-28 15:21:00,15746,United Kingdom,178,196.88,2021,7,28,15
540552,2021-01-10 09:44:00,16350,United Kingdom,196,376.7,2021,1,10,9
538863,2020-12-14 14:15:00,16919,United Kingdom,138,341.66,2020,12,14,14
544556,2021-02-21 12:29:00,13477,United Kingdom,120,185.4,2021,2,21,12
545400,2021-03-02 12:03:00,17048,United Kingdom,281,501.99,2021,3,2,12
553712,2021-05-18 15:41:00,13552,United Kingdom,208,540.36,2021,5,18,15
569914,2021-10-06 16:54:00,14257,United Kingdom,344,373.88,2021,10,6,16
553005,2021-05-12 16:29:00,14651,United Kingdom,186,416.32,2021,5,12,16
569716,2021-10-06 08:17:00,15804,United Kingdom,110,223.22,2021,10,6,8
542934,2021-02-02 11:01:00,13093,United Kingdom,395,991.98,2021,2,2,11
546331,2021-03-11 10:31:00,13133,United Kingdom,21,57.45,2021,3,11,10
554649,2021-05-25 12:46:00,16133,United Kingdom,48,79.2,2021,5,25,12
551662,2021-05-03 12:24:00,16210,United Kingdom,123,311.13,2021,5,3,12
542349,2021-01-27 12:10:00,15513,United Kingdom,109,328.74,2021,1,27,12
540183,2021-01-05 13:37:00,15093,United Kingdom,628,1220.4,2021,1,5,13
568542,2021-09-27 14:31:00,16750,United Kingdom,30,93.07,2021,9,27,14
563659,2021-08-18 11:00:00,13694,United Kingdom,896,1459.12,2021,8,18,11
556464,2021-06-12 10:53:00,18281,United Kingdom,54,80.82,2021,6,12,10
564430,2021-08-25 11:36:00,15955,United Kingdom,242,466.74,2021,8,25,11
538596,2020-12-13 12:10:00,17990,United Kingdom,72,168.0,2020,12,13,12
553347,2021-05-16 12:59:00,14755,United Kingdom,203,560.27,2021,5,16,12
565459,2021-09-05 09:20:00,16656,United Kingdom,864,859.68,2021,9,5,9
551544,2021-05-03 09:33:00,12683,France,354,692.84,2021,5,3,9
556259,2021-06-09 17:53:00,12721,France,464,591.09,2021,6,9,17
575507,2021-11-10 10:32:00,17197,United Kingdom,191,1013.01,2021,11,10,10
567408,2021-09-20 10:47:00,14201,United Kingdom,82,105.9,2021,9,20,10
541255,2021-01-16 13:54:00,17841,United Kingdom,1,4.25,2021,1,16,13
554083,2021-05-22 11:51:00,18125,United Kingdom,190,212.93,2021,5,22,11
577721,2021-11-21 12:24:00,13167,United Kingdom,92,131.66,2021,11,21,12
543693,2021-02-11 11:40:00,12897,United Kingdom,64,128.8,2021,2,11,11
553164,2021-05-13 16:12:00,17961,United Kingdom,8,18.9,2021,5,13,16
550297,2021-04-15 15:58:00,14056,United Kingdom,217,321.83,2021,4,15,15
550152,2021-04-14 14:43:00,17362,United Kingdom,115,162.23,2021,4,14,14
571309,2021-10-17 10:17:00,13685,United Kingdom,13,5.93,2021,10,17,10
545318,2021-03-01 14:26:00,14676,United Kingdom,504,556.32,2021,3,1,14
581187,2021-12-07 16:44:00,13756,United Kingdom,292,598.6,2021,12,7,16
543010,2021-02-02 13:16:00,18250,United Kingdom,199,349.27,2021,2,2,13
567957,2021-09-23 09:00:00,16136,United Kingdom,114,143.34,2021,9,23,9
539351,2020-12-17 11:23:00,12551,Spain,100,168.0,2020,12,17,11
568167,2021-09-25 12:45:00,15706,United Kingdom,129,428.71,2021,9,25,12
540900,2021-01-12 11:46:00,12712,Germany,97,250.65,2021,1,12,11
541877,2021-01-24 10:12:00,12559,Germany,247,486.11,2021,1,24,10
574274,2021-11-03 14:33:00,16500,United Kingdom,24,30.0,2021,11,3,14
556053,2021-06-08 13:15:00,15400,United Kingdom,46,112.7,2021,6,8,13
556913,2021-06-15 13:26:00,16523,United Kingdom,208,392.0,2021,6,15,13
577098,2021-11-17 16:43:00,16839,United Kingdom,130,472.0,2021,11,17,16
576085,2021-11-14 08:28:00,15365,United Kingdom,146,218.72,2021,11,14,8
574945,2021-11-08 08:18:00,15434,United Kingdom,122,303.3,2021,11,8,8
548657,2021-04-01 14:07:00,12748,United Kingdom,2,8.8,2021,4,1,14
571431,2021-10-17 12:52:00,13881,United Kingdom,340,791.0,2021,10,17,12
560238,2021-07-17 11:41:00,17725,United Kingdom,208,307.5,2021,7,17,11
554357,2021-05-24 09:26:00,15987,United Kingdom,906,353.34,2021,5,24,9
564337,2021-08-24 14:40:00,12649,Germany,376,233.21,2021,8,24,14
536559,2020-12-01 14:54:00,17873,United Kingdom,129,215.15,2020,12,1,14
564323,2021-08-24 13:24:00,13694,United Kingdom,1300,2275.0,2021,8,24,13
558813,2021-07-04 11:42:00,12682,France,259,474.36,2021,7,4,11
540365,2021-01-06 16:12:00,12413,France,180,479.25,2021,1,6,16
576581,2021-11-15 14:15:00,15955,United Kingdom,286,570.98,2021,11,15,14
553174,2021-05-15 11:04:00,16206,United Kingdom,70,127.45,2021,5,15,11
543359,2021-02-07 14:16:00,16332,United Kingdom,40,122.3,2021,2,7,14
553674,2021-05-18 12:50:00,12483,Sweden,37,115.6,2021,5,18,12
574442,2021-11-04 11:40:00,12704,Finland,139,561.28,2021,11,4,11
546415,2021-03-13 10:27:00,17975,United Kingdom,186,488.06,2021,3,13,10
540698,2021-01-11 09:24:00,17450,United Kingdom,858,4314.02,2021,1,11,9
546033,2021-03-09 09:12:00,13267,United Kingdom,2,15.9,2021,3,9,9
558925,2021-07-05 10:08:00,15785,United Kingdom,12,17.4,2021,7,5,10
560783,2021-07-21 10:24:00,15108,European Community,335,676.8,2021,7,21,10
563384,2021-08-16 10:52:00,17315,United Kingdom,69,168.15,2021,8,16,10
581137,2021-12-07 13:16:00,17434,United Kingdom,246,321.34,2021,12,7,13
560033,2021-07-14 13:28:00,12388,Australia,429,902.09,2021,7,14,13
543739,2021-02-11 12:49:00,15550,United Kingdom,96,137.9,2021,2,11,12
577541,2021-11-20 14:31:00,16899,United Kingdom,196,381.7,2021,11,20,14
574092,2021-11-03 09:28:00,16684,United Kingdom,4074,5500.38,2021,11,3,9
566258,2021-09-11 12:45:00,13124,United Kingdom,524,1292.21,2021,9,11,12
570414,2021-10-10 13:17:00,17214,United Kingdom,54,205.0,2021,10,10,13
557787,2021-06-22 16:16:00,15041,United Kingdom,104,180.35,2021,6,22,16
544070,2021-02-15 14:19:00,15370,United Kingdom,242,570.02,2021,2,15,14
554301,2021-05-23 14:46:00,12757,Portugal,1,1241.98,2021,5,23,14
563374,2021-08-16 10:03:00,13953,United Kingdom,248,354.36,2021,8,16,10
553214,2021-05-16 09:49:00,13408,United Kingdom,298,464.1,2021,5,16,9
565330,2021-09-02 13:55:00,16989,United Kingdom,20,33.0,2021,9,2,13
571890,2021-10-19 14:05:00,16826,United Kingdom,158,341.7,2021,10,19,14
558565,2021-06-30 13:58:00,14803,United Kingdom,106,114.76,2021,6,30,13
549304,2021-04-08 08:39:00,16133,United Kingdom,139,301.53,2021,4,8,8
570695,2021-10-12 08:56:00,17489,United Kingdom,196,168.08,2021,10,12,8
575954,2021-11-13 12:03:00,17211,United Kingdom,356,433.0,2021,11,13,12
556128,2021-06-09 10:31:00,13038,United Kingdom,94,196.66,2021,6,9,10
558734,2021-07-01 15:07:00,16498,United Kingdom,3,9.75,2021,7,1,15
553149,2021-05-13 14:16:00,14226,United Kingdom,377,726.1,2021,5,13,14
546120,2021-03-09 14:23:00,16945,United Kingdom,104,79.92,2021,3,9,14
569409,2021-10-04 09:38:00,14110,United Kingdom,142,304.62,2021,10,4,9
578016,2021-11-22 13:02:00,14506,United Kingdom,257,496.92,2021,11,22,13
566117,2021-09-09 10:54:00,17965,United Kingdom,10,15.5,2021,9,9,10
543024,2021-02-02 14:39:00,13777,United Kingdom,188,345.02,2021,2,2,14
577798,2021-11-21 16:54:00,17757,United Kingdom,209,298.34,2021,11,21,16
567824,2021-09-22 13:00:00,12739,United Arab Emirates,1,37.5,2021,9,22,13
541683,2021-01-20 15:01:00,14085,United Kingdom,376,330.48,2021,1,20,15
556845,2021-06-15 11:30:00,17511,United Kingdom,3007,4415.44,2021,6,15,11
568059,2021-09-23 12:58:00,13097,United Kingdom,315,835.57,2021,9,23,12
581176,2021-12-07 15:19:00,14646,Netherlands,452,575.88,2021,12,7,15
541273,2021-01-17 11:21:00,13155,United Kingdom,94,189.5,2021,1,17,11
542611,2021-01-30 14:13:00,15415,United Kingdom,575,572.81,2021,1,30,14
